y_true,y_hat,date
65.0,80.0952,2022-03-09 10:02:54
59.0,64.514206,2022-03-09 10:03:59
125.0,116.00974,2022-03-09 10:04:58
129.0,138.27322,2022-03-09 10:07:30
62.0,59.4038,2022-03-09 10:09:39
49.0,53.79554,2022-03-09 10:10:41
134.0,141.80751,2022-03-09 10:11:35
74.0,77.9742,2022-03-09 10:13:49
57.0,64.37924,2022-03-09 10:15:05
103.0,116.8611,2022-03-09 10:16:02
116.0,137.79129,2022-03-09 10:18:41
57.0,59.429436,2022-03-09 10:20:37
129.0,139.61792,2022-03-09 10:24:29
71.0,78.00596,2022-03-09 10:26:46
62.0,64.4196,2022-03-09 10:27:57
93.0,113.97585,2022-03-09 10:28:59
134.0,138.0184,2022-03-09 10:30:32
58.0,59.591946,2022-03-09 10:32:53
39.0,53.315655,2022-03-09 10:33:51
67.0,78.805374,2022-03-09 10:51:54
65.0,63.774357,2022-03-09 10:53:01
111.0,109.25953,2022-03-09 10:54:12
178.0,138.12163,2022-03-09 10:56:17
53.0,60.286648,2022-03-09 10:59:15
52.0,52.211376,2022-03-09 11:00:08
131.0,135.58112,2022-03-09 11:01:00
68.0,78.233246,2022-03-09 11:03:11
64.0,64.181526,2022-03-09 11:04:19
101.0,110.07857,2022-03-09 11:05:27
142.0,147.0681,2022-03-09 11:07:38
57.0,59.96403,2022-03-09 11:10:16
50.0,52.060665,2022-03-09 11:11:13
131.0,135.35303,2022-03-09 11:12:03
82.0,77.86548,2022-03-09 11:14:27
65.0,64.5845,2022-03-09 11:16:21
97.0,111.865944,2022-03-09 11:17:29
128.0,148.7302,2022-03-09 11:19:54
55.0,59.003143,2022-03-09 11:22:02
54.0,52.83866,2022-03-09 11:22:57
129.0,135.36726,2022-03-09 11:24:09
68.0,79.08241,2022-03-09 11:26:22
57.0,64.41411,2022-03-09 11:27:43
106.0,109.54943,2022-03-09 11:28:40
131.0,141.15811,2022-03-09 11:31:06
56.0,59.13505,2022-03-09 11:33:17
46.0,52.843246,2022-03-09 11:34:13
124.0,134.73625,2022-03-09 11:35:01
75.0,79.40696,2022-03-09 11:37:05
64.0,63.706512,2022-03-09 11:38:33
106.0,110.00171,2022-03-09 11:41:04
127.0,139.6842,2022-03-09 11:42:50
55.0,58.984573,2022-03-09 11:44:57
50.0,52.7033,2022-03-09 11:45:52
134.0,133.48703,2022-03-09 11:46:42
89.0,78.35976,2022-03-09 11:49:07
56.0,63.809162,2022-03-09 11:50:36
53.0,59.67751,2022-03-09 13:04:15
40.0,51.910847,2022-03-09 13:05:08
74.0,79.48079,2022-03-09 13:12:40
63.0,62.34793,2022-03-09 13:14:17
108.0,111.92255,2022-03-09 13:15:49
140.0,137.36397,2022-03-09 13:18:06
56.0,59.48149,2022-03-09 13:20:27
51.0,51.564713,2022-03-09 13:21:55
139.0,133.1268,2022-03-09 13:22:46
67.0,79.8448,2022-03-09 13:26:22
61.0,61.490833,2022-03-09 13:27:56
97.0,112.36357,2022-03-09 13:29:20
138.0,137.85207,2022-03-09 13:30:57
56.0,59.48086,2022-03-09 13:35:57
61.0,51.226402,2022-03-09 13:37:07
132.0,135.8736,2022-03-09 13:38:08
89.0,76.4263,2022-03-09 13:40:21
57.0,62.30337,2022-03-09 13:42:55
115.0,111.09407,2022-03-09 13:43:52
137.0,139.54076,2022-03-09 13:45:47
54.0,59.570663,2022-03-09 13:48:04
49.0,52.24694,2022-03-09 13:48:58
79.0,77.038376,2022-03-09 13:54:50
63.0,61.631424,2022-03-09 13:56:17
104.0,111.77598,2022-03-09 13:57:23
138.0,139.3497,2022-03-09 13:59:07
58.0,59.110416,2022-03-09 14:01:45
49.0,52.34578,2022-03-09 14:02:44
82.0,77.84031,2022-03-09 14:20:12
56.0,61.38288,2022-03-09 14:21:34
112.0,113.16839,2022-03-09 14:22:30
127.0,138.5233,2022-03-09 14:24:45
57.0,58.924778,2022-03-09 14:26:52
51.0,51.448467,2022-03-09 14:27:52
127.0,134.68631,2022-03-09 14:28:43
67.0,75.8221,2022-03-09 14:31:05
60.0,60.65792,2022-03-09 14:32:12
106.0,112.2652,2022-03-09 14:33:12
127.0,136.92932,2022-03-09 14:34:58
58.0,59.001118,2022-03-09 14:37:05
45.0,51.51149,2022-03-09 14:38:06
131.0,132.60252,2022-03-09 14:38:53
75.0,75.00269,2022-03-09 14:41:06
54.0,60.60485,2022-03-09 14:42:24
118.00001,112.74282,2022-03-09 14:43:18
118.00001,135.06503,2022-03-09 14:45:18
58.0,58.76725,2022-03-09 14:47:51
54.0,51.373085,2022-03-09 14:48:49
131.0,132.2628,2022-03-09 14:49:43
72.0,73.02123,2022-03-09 14:52:09
63.0,60.304462,2022-03-09 14:53:21
87.0,113.262764,2022-03-09 14:54:24
135.0,133.32286,2022-03-09 14:55:51
52.0,59.136497,2022-03-09 14:58:06
54.0,51.285915,2022-03-09 14:59:06
131.0,132.97507,2022-03-09 15:00:00
72.0,73.09123,2022-03-09 15:02:28
62.0,60.42607,2022-03-09 15:03:57
98.0,111.276,2022-03-09 15:04:59
137.0,133.50015,2022-03-09 15:07:32
62.0,58.800316,2022-03-09 15:10:08
135.0,132.97507,2022-03-09 15:13:30
78.0,72.035675,2022-03-09 15:16:15
60.0,61.200172,2022-03-09 15:17:40
92.0,107.69219,2022-03-09 15:18:46
130.0,136.5509,2022-03-09 15:20:18
56.0,59.182587,2022-03-09 15:22:50
47.0,51.98002,2022-03-09 15:23:46
133.0,133.09277,2022-03-09 15:24:33
45.0,72.45704,2022-03-09 15:26:46
61.0,60.005146,2022-03-10 08:31:32
